id,name,name_short,start_date,end_date,private,title_ids,title_names
102905,ESEA Cash Cup: Europe - Winter 2021 #5,ESEA Cash Cup: Europ,,,False,['1'],['Counter Strike: Global Offensive']
102906,DPC NA 2021/2022 Tour 2: Open Qualifier #2,DPC NA 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
102907,PGL Major Antwerp 2022: European RMR - Open Qualifier #2,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
102908,ESEA Female Cash Cup: South America - Winter 2022 #4,ESEA Female Cash Cup,,,False,['1'],['Counter Strike: Global Offensive']
102909,Pinnacle Winter Series #3,Pinnacle Winter Seri,,,False,['1'],['Counter Strike: Global Offensive']
102910,ESEA Female Cash Cup: North America - Winter 2022 #4,ESEA Female Cash Cup,,,False,['1'],['Counter Strike: Global Offensive']
102911,ESL ANZ Champs Season 14,ESL ANZ Champs Seaso,,,False,['1'],['Counter Strike: Global Offensive']
102912,ESEA Female Cash Cup: Europe - Winter 2022 #4,ESEA Female Cash Cup,,,False,['1'],['Counter Strike: Global Offensive']
102913,GAMERS GALAXY: Invitational Series Dubai 2022,GAMERS GALAXY: Invit,,,False,['2'],['Defense of the Ancients 2']
102914,PGE Dywizja Mistrzowska 2022,PGE Dywizja Mistrzowska 2022,,,False,['1'],['Counter Strike: Global Offensive']
102915,LPL Pro League 2022 Season 1,LPL Pro League 2022 ,,,False,['1'],['Counter Strike: Global Offensive']
102916,DPC SA 2021/2022 Tour 2: Closed Qualifier,DPC SA 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
102917,LPL Pro CSGO Season 1 2022,LPL Pro Season 1 2022,,,False,['1'],['Counter Strike: Global Offensive']
102918,Royal Jelly Covenant: SEA,Royal Jelly Covenant,,,False,['2'],['Defense of the Ancients 2']
102919,Claro Gaming Apu League Sunset Series,Claro Gaming Apu Lea,,,False,['2'],['Defense of the Ancients 2']
102921,PGL Major Antwerp 2022: European RMR - Open Qualifier #3,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
102922,DPC WEU 2022/2022 Tour 2: Closed Qualifier,DPC WEU 2022/2022 To,,,False,['2'],['Defense of the Ancients 2']
102923,PGL Major Antwerp 2022: American RMR - South American Open Qualifier #1,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
102924,Continent of War,Continent of War,,,False,['2'],['Defense of the Ancients 2']
102925,FiReLEAGUE Latin Power Spring 2022: Open Qualifier #1,FiReLEAGUE Latin Pow,,,False,['1'],['Counter Strike: Global Offensive']
102926,DPC NA 2021/2022 Tour 2: Closed Qualifier,DPC NA 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
102930,DPC NA 2021/2022 Tour 2: Decider Tournament,DPC NA 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
102936,PGL Major Antwerp 2022: Asia-Pacific RMR - Oceanic Open Qualifier,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
102937,FiReLEAGUE Latin Power Spring 2021: Open Qualifier #1,FiReLEAGUE Latin Pow,,,False,['1'],['Counter Strike: Global Offensive']
102938,Royal Jelly Covenant: NA,Royal Jelly Covenant,,,False,['2'],['Defense of the Ancients 2']
102939,PGL Major Antwerp 2022: European RMR - Far East Russian Qualifier,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
102940,PGL Major Antwerp 2022: European RMR - Open Qualifier #4,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
102943,Moon Studio Kagura Championships 2,Moon Studio Kagura C,,,False,['2'],['Defense of the Ancients 2']
102944,PGL Major Antwerp 2022: American RMR - South American Open Qualifier #2,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
102946,Fragadelphia 16,Fragadelphia 16,,,False,['1'],['Counter Strike: Global Offensive']
102949,Anaty Invitational,Anaty Invitational,,,False,['1'],['Counter Strike: Global Offensive']
102951,Royal Jelly Covenant: LATAM,Royal Jelly Covenant,,,False,['2'],['Defense of the Ancients 2']
102952,DPC CN 2021/2022 Tour 2: Open Qualifier,DPC CN 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
102954,Ghetto eGames Baltics Open,Ghetto eGames Baltic,,,False,['1'],['Counter Strike: Global Offensive']
102956,ESL Pro League Season 15,ESL Pro League Seaso,,,False,['1'],['Counter Strike: Global Offensive']
102957,RES Season 2,RES Season 2,,,False,['1'],['Counter Strike: Global Offensive']
102958,DPC SEA 2021/2022 Tour 2: Open Qualifier #1,DPC SEA 2021/2022 To,,,False,['2'],['Defense of the Ancients 2']
102964,Master League Portugal Season 9,MLP Season 9,,,False,['1'],['Counter Strike: Global Offensive']
102965,Pelaajat.com Series: Spring 2022,Pelaajat.com Series:,,,False,['1'],['Counter Strike: Global Offensive']
102968,PGL Major Antwerp 2022: American RMR - North American Open Qualifier #1,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
102969,DPC SEA 2021/2022 Tour 2: Open Qualifier #2,DPC SEA 2021/2022 To,,,False,['2'],['Defense of the Ancients 2']
102972,FiReLEAGUE Latin Power Spring 2022,FiReLEAGUE Latin Pow,,,False,['1'],['Counter Strike: Global Offensive']
102974,Hamishegi Esports Season 2,Hamishegi Esports Se,,,False,['2'],['Defense of the Ancients 2']
102976,PGL Major Antwerp 2022: American RMR - North American Open Qualifier #2,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
102977,Fantasyexpo EU Champions: Spring 2022 - DACH Qualifier,Fantasyexpo EU Champ,,,False,['1'],['Counter Strike: Global Offensive']
102979,DPC CN 2021/2022 Tour 2: Division II,DPC CN 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
102980,ESA Esports Supremes Spring 2022,ESA Esports Supremes,,,False,['1'],['Counter Strike: Global Offensive']
102982,DPC SEA 2021/2022 Tour 2: Division II,DPC SEA 2021/2022 To,,,False,['2'],['Defense of the Ancients 2']
102983,DPC WEU 2021/2022 Tour 2: Division I,DPC WEU 2021/2022 To,,,False,['2'],['Defense of the Ancients 2']
102985,Elisa Invitational Spring 2022: Norwegian Qualifier,Elisa Invitational S,,,False,['1'],['Counter Strike: Global Offensive']
102986,DPC WEU 2021/2022 Tour 2: Division II,DPC WEU 2021/2022 To,,,False,['2'],['Defense of the Ancients 2']
102989,DPC NA 2021/2022 Tour 2: Division II,DPC NA 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
102991,DPC SA 2021/2022 Tour 2: Division II,DPC SA 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
102992,Aorus League 2022 Season 1: Brazil,Aorus League 2022 Se,,,False,['1'],['Counter Strike: Global Offensive']
102994,DPC CN 2021/2022 Tour 2: Division I,DPC CN 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
102997,DPC SEA 2021/2022 Tour 2: Closed Qualifier,DPC SEA 2021/2022 To,,,False,['2'],['Defense of the Ancients 2']
103000,DPC NA 2021/2022 Tour 2: Division I,DPC NA 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
103001,Dust2.dk Liga Cup 2022,Dust2.dk Liga Cup 20,,,False,['1'],['Counter Strike: Global Offensive']
103002,Fantasyexpo EU Champions: Spring 2022 - British Qualifier,Fantasyexpo EU Champ,,,False,['1'],['Counter Strike: Global Offensive']
103003,Fantasyexpo EU Champions: Spring 2022 - French Qualifier,Fantasyexpo EU Champ,,,False,['1'],['Counter Strike: Global Offensive']
103004,Elisa Invitational Spring 2022: Danish Qualifier,Elisa Invitational S,,,False,['1'],['Counter Strike: Global Offensive']
103005,ESEA Cash Cup: South America - Winter 2022 #3,ESEA Cash Cup: South,,,False,['1'],['Counter Strike: Global Offensive']
103006,DPC SEA 2021/2022 Tour 2: Division I,DPC SEA 2021/2022 To,,,False,['2'],['Defense of the Ancients 2']
103010,QH Sports Dota Series 4,QH Sports 4,,,False,['2'],['Defense of the Ancients 2']
103012,Pinnacle Cup 3,Pinnacle Cup 3,,,False,['1'],['Counter Strike: Global Offensive']
103014,Pinnacle Cup III,Pinnacle Cup III,,,False,['1'],['Counter Strike: Global Offensive']
103015,DPC SA 2021/2022 Tour 2: Division 2,DPC SA D2 2022,,,False,['2'],['Defense of the Ancients 2']
103016,DPC SA 2021/2022 Tour 2: Division 1,DPC SA D1 2022,,,False,['2'],['Defense of the Ancients 2']
103018,DPC SA 2021/2022 Tour 2: Division I,DPC SA 2021/2022 Tou,,,False,['2'],['Defense of the Ancients 2']
103019,TWR Eastern European Masters: Spring 2022 - Last Chance Qualifier,TWR Eastern European,,,False,['1'],['Counter Strike: Global Offensive']
103020,RTP Arena Cup 2022: Closed Qualifier,RTP Arena Cup 2022: ,,,False,['1'],['Counter Strike: Global Offensive']
103021,Pelaajat.com Nordic Masters: Spring 2022,Pelaajat.com Nordic ,,,False,['1'],['Counter Strike: Global Offensive']
103032,TWR Eastern European Masters: Spring 2022,TWR Eastern European,,,False,['1'],['Counter Strike: Global Offensive']
103035,Hydra Cup 3,Hydra Cup 3,,,False,['1'],['Counter Strike: Global Offensive']
103038,RTP Arena Cup 2022,RTP Arena Cup 2022,,,False,['1'],['Counter Strike: Global Offensive']
103041,Fantasyexpo EU Champions: Spring 2022 - European Qualifier,Fantasyexpo EU Champ,,,False,['1'],['Counter Strike: Global Offensive']
103046,ESEA Cash Cup: North America - Winter 2022 #6,ESEA Cash Cup: North,,,False,['1'],['Counter Strike: Global Offensive']
103047,SiGMA Esports Cup Dubai 2022,SiGMA Esports Cup Du,,,False,['1'],['Counter Strike: Global Offensive']
103048,MESA Nomadic Masters: Spring 2022,MESA Nomadic Masters,,,False,['1'],['Counter Strike: Global Offensive']
103049,Elisa Invitational Spring 2022,Elisa Invitational S,,,False,['1'],['Counter Strike: Global Offensive']
103050,Aorus League 2022 Season 1,Aorus League 2022 Se,,,False,['1'],['Counter Strike: Global Offensive']
103054,Perfect World Arena Premier League Season 1,Perfect World Arena ,,,False,['1'],['Counter Strike: Global Offensive']
103055,ESEA Season 40: Advanced Division - Europe,ESEA Season 40: Adva,,,False,['1'],['Counter Strike: Global Offensive']
103058,Fantasyexpo EU Champions: Spring 2022 - Polish Qualifier,Fantasyexpo EU Champ,,,False,['1'],['Counter Strike: Global Offensive']
103069,OMEN WGR European Challenge 2022,OMEN WGR European Ch,,,False,['1'],['Counter Strike: Global Offensive']
103070,ESEA Season 40: Advanced Division - North America,ESEA Season 40: Adva,,,False,['1'],['Counter Strike: Global Offensive']
103072,FantasyExpo  Championship Spring 2022,FantasyExpo Spring 2022,,,False,['1'],['Counter Strike: Global Offensive']
103074,Fantasyexpo EU Champions: Spring 2022,Fantasyexpo EU Champ,,,False,['1'],['Counter Strike: Global Offensive']
103075,CBCS 2022 Retake Series Season 1,CBCS 2022 Retake Ser,,,False,['1'],['Counter Strike: Global Offensive']
103077,SCL Season 3: Masters Division,SCL Season 3: Master,,,False,['1'],['Counter Strike: Global Offensive']
103078,ESL Challenger League Season 40: Asia-Pacific,ESL Challenger Leagu,,,False,['1'],['Counter Strike: Global Offensive']
103079,NumberOne Season 3: Stage 1,NumberOne Season 3: ,,,False,['1'],['Counter Strike: Global Offensive']
103080,Continent Peace Season 2,Continent Peace Season 2,,,False,['2'],['Defense of the Ancients 2']
103081,ESEA Cash Cup: South America - Spring 2022 #1,ESEA Cash Cup: South,,,False,['1'],['Counter Strike: Global Offensive']
103082,ESEA Cash Cup: North America - Spring 2022 #1,ESEA Cash Cup: North,,,False,['1'],['Counter Strike: Global Offensive']
103083,ESEA Cash Cup: Europe - Spring 2022 #1,ESEA Cash Cup: Europ,,,False,['1'],['Counter Strike: Global Offensive']
103086,ESL Impact Cash Cup: Europe - Spring 2022 #1,ESL Impact Cash Cup:,,,False,['1'],['Counter Strike: Global Offensive']
103091,Road to MČR: Bratislava 2022,Road to MČR: Bratis,,,False,['1'],['Counter Strike: Global Offensive']
103094,Elite Series 2022: Spring Split,Elite Series 2022: S,,,False,['1'],['Counter Strike: Global Offensive']
103098,Polska Liga Esportowa 2022: Cup #1,PLE 2022: Cup #1,,,False,['1'],['Counter Strike: Global Offensive']
103437,FRAG Season 8,FRAG Season 8,,,False,['1'],['Counter Strike: Global Offensive']
103462,Dust2.dk Ligaen Season 19,Dust2.dk Ligaen Seas,,,False,['1'],['Counter Strike: Global Offensive']
103473,Ace X Vienna Open 2022,Ace X Vienna Open 20,,,False,['1'],['Counter Strike: Global Offensive']
103694,Gamers Club Liga Série A: March 2022,Gamers Club Liga Sé,,,False,['1'],['Counter Strike: Global Offensive']
104205,Blast ACE Masters NA 2022,Blast ACE Masters NA 2022,,,False,['1'],['Counter Strike: Global Offensive']
104217,ESL Challenger League Season 40: Europe Relegation,ESL Challenger Leagu,,,False,['1'],['Counter Strike: Global Offensive']
104253,ESL Premiership Spring 2022,ESL Premiership Spri,,,False,['1'],['Counter Strike: Global Offensive']
104306,Ace North American Masters: Spring 2022,Ace North American M,,,False,['1'],['Counter Strike: Global Offensive']
104359,ESL Challenger League Season 40: North America Relegation,ESL Challenger Leagu,,,False,['1'],['Counter Strike: Global Offensive']
105901,Fragster League Season 2,Fragster League Seas,,,False,['1'],['Counter Strike: Global Offensive']
105902,PGL Major Antwerp 2022: American RMR,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
105910,ESL Swiss League Season 7,ESL Swiss League Sea,,,False,['1'],['Counter Strike: Global Offensive']
105912,ESEA Cash Cup: Europe - Spring 2022 #2,ESEA Cash Cup: Europ,,,False,['1'],['Counter Strike: Global Offensive']
105913,ESEA Cash Cup: North America - Spring 2022 #2,ESEA Cash Cup: North,,,False,['1'],['Counter Strike: Global Offensive']
105914,ESL Impact Cash Cup: North America - Spring 2022 #2,ESL Impact Cash Cup:,,,False,['1'],['Counter Strike: Global Offensive']
105915,ESL Impact Cash Cup: Europe - Spring 2022 #2,ESL Impact Cash Cup:,,,False,['1'],['Counter Strike: Global Offensive']
105917,Dota 2 Champions League Season 9,Dota 2 Champions Lea,,,False,['2'],['Defense of the Ancients 2']
105918,ESL Masters España Season 11,ESL Masters España ,,,False,['1'],['Counter Strike: Global Offensive']
105920,Intel Extreme Masters Season XVII - Dallas: European Open Qualifier #1,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
105924,PGL Major Antwerp 2022: Asia-Pacific RMR,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
105927,Intel Extreme Masters Season XVII - Dallas: European Open Qualifier #2,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
105928,PGL Major Antwerp 2022: European RMR A,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
105938,Aphrilis Spring League,Aphrilis Spring Leag,,,False,['2'],['Defense of the Ancients 2']
105940,Gamergy Argentina 2022,Gamergy Argentina 20,,,False,['1'],['Counter Strike: Global Offensive']
105947,PGL Major Antwerp 2022: European RMR B,PGL Major Antwerp 20,,,False,['1'],['Counter Strike: Global Offensive']
105948,Intel Extreme Masters Season XVII - Dallas: Oceanic Open Qualifier #1,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
105949,Intel Extreme Masters Season XVII - Dallas: North American Open Qualifier #1,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
105950,Esport Tour 2022: Series #1,Esport Tour 2022: Se,,,False,['1'],['Counter Strike: Global Offensive']
105951,Intel Extreme Masters Season XVII - Dallas: South American Open Qualifier #1,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
105955,Intel Extreme Masters Season XVII - Dallas: North American Open Qualifier #2,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
105958,Intel Extreme Masters Season XVII - Dallas: Oceanic Open Qualifier #2,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
105963,Intel Extreme Masters Season XVII - Dallas: South American Open Qualifier #2,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
105965,Intel Extreme Masters Season XVII - Dallas: North American Qualifier,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
105966,Y-Games Pro Series 2022,Y-Games Pro Series 2022,,,False,['1'],['Counter Strike: Global Offensive']
105967,BTC Joy Race SEA,BTC Joy Race SEA ,,,False,['2'],['Defense of the Ancients 2']
105968,Intel Extreme Masters Season XVII - Dallas: Oceanic Qualifier,Intel Extreme Master,,,False,['1'],['Counter Strike: Global Offensive']
105970,Gamebox Invitational,Gamebox Invitational,,,False,['1'],['Counter Strike: Global Offensive']
105971,Pinnacle Cup IV,Pinnacle Cup IV,,,False,['1'],['Counter Strike: Global Offensive']
105973,BTC Joy Race NA/SA,BTC Joy Race NA/SA,,,False,['2'],['Defense of the Ancients 2']
105974,MistGames Heroes of Tomorrow,MistGames Heroes of ,,,False,['1'],['Counter Strike: Global Offensive']
105975,ESEA Cash Cup: Europe - Spring 2022 #3,ESEA Cash Cup: Europ,,,False,['1'],['Counter Strike: Global Offensive']
105976,BLAST Premier: Spring European Showdown 2022,BLAST Premier: Sprin,,,False,['1'],['Counter Strike: Global Offensive']
105978,ESL Impact Cash Cup: Europe - Spring 2022 #3,ESL Impact Cash Cup:,,,False,['1'],['Counter Strike: Global Offensive']
105979,BLAST Premier: Spring American Showdown 2022,BLAST Premier: Sprin,,,False,['1'],['Counter Strike: Global Offensive']
105981,ESL Impact Cash Cup: North America - Spring 2022 #3,ESL Impact Cash Cup:,,,False,['1'],['Counter Strike: Global Offensive']
105982,BTS Pro Series Season 11: Southeast Asia,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
105983,BTS Pro Series Season 11: Americas,BTS Pro Series Seaso,,,False,['2'],['Defense of the Ancients 2']
105984,Dota 2 Champions League Season 10,Dota 2 Champions Lea,,,False,['2'],['Defense of the Ancients 2']
105985,ESL Challenger League Season 41: North America,ESL Challenger Leagu,,,False,['1'],['Counter Strike: Global Offensive']
105986,Kayzr League Spring 2022,Kayzr League Spring ,,,False,['1'],['Counter Strike: Global Offensive']
105987,ESL Challenger League Season 41: Europe,ESL Challenger Leagu,,,False,['1'],['Counter Strike: Global Offensive']
105988,DPC EEU 2021/2022 Tour 2: Playoffs,DPC EEU 2021/2022 To,,,False,['2'],['Defense of the Ancients 2']
105991,ESL Championnat National Spring 2022,ESL Championnat Nati,,,False,['1'],['Counter Strike: Global Offensive']
105995,ESL Benelux Championship Spring 2022,ESL Benelux Champion,,,False,['1'],['Counter Strike: Global Offensive']
105997,Amber Clutch Season 3,Amber Clutch Season ,,,False,['1'],['Counter Strike: Global Offensive']
105998,ESL Impact League Season 1: European Division,ESL Impact League Se,,,False,['1'],['Counter Strike: Global Offensive']
105999,ESL Impact League Season 1: South American Division,ESL Impact League Se,,,False,['1'],['Counter Strike: Global Offensive']
106000,ESL Impact League Season 1: North American Division,ESL Impact League Se,,,False,['1'],['Counter Strike: Global Offensive']
106001,Beyond Invitational Spring 2022,Beyond Invitational ,,,False,['1'],['Counter Strike: Global Offensive']
106005,Polska Liga Esportowa 2022: Cup #2,PLE 2022: Cup #2,,,False,['1'],['Counter Strike: Global Offensive']
